-216.976 5.25407 138.133  1 1405
-178.456 -9.38139 118.336  1 1406
-211.492 -2.37041 119.18  1 1407
-206.682 0.044192 134.604  1 1408
-196.997 -9.43527 136.362  1 1409
-196.269 2.58009 119.669  1 1410
-198.134 -7.86742 122.964  1 1411
-202.205 -10.4516 143.633  1 1412
-202.129 -8.77478 116.203  1 1413
-193.929 -18.3799 131.297  1 1414
-179.528 5.81116 146.608  1 1415
-213.508 -9.6572 144.938  1 1416
-198.935 -26.4749 144.44  1 1417
-207.132 -4.59446 140.323  1 1418
-192.994 -13.9386 139.262  1 1419
-202.613 -9.55229 121.055  1 1420
-189.575 -17.7637 127.897  1 1421
-201.781 3.83059 137.818  1 1422
-203.036 0.596009 125.934  1 1423
-188.168 7.75003 159.609  1 1424
-173.041 -13.7411 131.928  1 1425
-187.043 -5.18299 123.568  1 1426
-176.48 -6.39219 139.594  1 1427
-196.458 -8.67526 143.624  1 1428
-196.374 -22.9292 150.128  1 1429
-189.618 4.27019 140.201  1 1430
-204.548 -20.9655 150.418  1 1431
-204.378 1.11008 134.578  1 1432
-207.083 13.144 155.815  1 1433
-192.299 -20.8308 143.69  1 1434
-186.265 -18.3356 140.606  1 1435
-196.059 2.4654 166.074  1 1436
-200.43 -5.93873 125.426  1 1437
-196.515 0.60706 141.43  1 1438
-189.369 -13.2853 134.708  1 1439
-198.239 -3.46281 121.276  1 1440
-189.925 -10.9376 135.316  1 1441
-187.847 8.1902 151.92  1 1442
-209.686 -9.8947 153.537  1 1443
-200.818 8.51499 148.226  1 1444
-217.332 -17.92 144.867  1 1445
-210.389 -7.05259 145.612  1 1446
-193.959 -10.9997 139.421  1 1447
-204.759 13.8323 148.454  1 1448
-180.877 5.47101 134.299  1 1449
-229.553 -10.6908 138.805  1 1450
-184.683 -15.5873 150.471  1 1451
-179.623 -6.52659 145.549  1 1452
-197.629 -12.3744 154.021  1 1453
-171.762 21.3769 143.749  1 1454
-222.925 -33.7705 158.288  1 1455
-185.204 1.41454 148.193  1 1456
-177.222 25.0846 150.546  1 1457
-180.733 3.59891 148.766  1 1458
-206.387 -6.82389 146.754  1 1459
-233.23 14.0624 145.567  1 1460
-203.846 4.53179 164.791  1 1461
-198.453 -26.812 158.505  1 1462
-190.989 14.243 149.662  1 1463
-190.098 -8.79015 128.83  1 1464
-180.935 5.99949 141.146  1 1465
-184.808 -19.3226 148.71  1 1466
-201.413 -16.4695 151.526  1 1467
-182.345 2.59422 142.119  1 1468
-178.059 -9.01093 146.2  1 1469
-185.71 -11.2059 148.016  1 1470
-212.036 -9.0966 148.924  1 1471
-197.097 5.52935 147.323  1 1472
-185.871 14.0946 156.069  1 1473
-202.785 26.7263 169.028  1 1474
-204.088 -10.6042 157.504  1 1475
-200.566 10.9113 153.485  1 1476
-215.849 -3.39784 165.965  1 1477
-196.027 -12.8371 145.3  1 1478
-188.58 -7.41173 158.094  1 1479
-203.783 -17.3363 152.931  1 1480
-194.863 -2.35679 150.53  1 1481
-198.569 8.47241 154.388  1 1482
-189.025 -0.937227 156.616  1 1483
-183.118 10.481 152.703  1 1484
-197.868 -4.39304 148.114  1 1485
-196.618 -11.4653 141.366  1 1486
-200.069 -18.7383 149.359  1 1487
-190.222 -13.9914 146.191  1 1488
-233.284 -14.2975 139.59  1 1489
-216.61 2.95129 145.09  1 1490
-206.314 13.3908 159.862  1 1491
-192.574 -0.849915 171.16  1 1492
-207.698 -6.58554 161.94  1 1493
-214.904 5.01708 176.911  1 1494
-212.833 7.02922 150.636  1 1495
-208.169 9.832 161.379  1 1496
-248.042 -5.74138 151.894  1 1497
-205.524 -1.89421 166.509  1 1498
-219.171 -5.42442 146.015  1 1499
-213.457 -13.7134 149.926  1 1500
-217.365 -10.9964 149.171  1 1501
-194.107 9.62875 177.554  1 1502
-212.214 -9.20351 157.284  1 1503
-213.568 4.82614 153.377  1 1504
-196.239 -14.2429 155.286  1 1505
-222.608 0.826324 152.725  1 1506
-207.314 -3.50214 147.606  1 1507
-199.509 0.545676 153.477  1 1508
-200.667 -3.39127 164.679  1 1509
-226.195 -15.8625 147.206  1 1510
-202.397 -2.90879 160.838  1 1511
-223.353 12.4829 151.513  1 1512
-207.542 -9.91718 159.048  1 1513
-225.57 -8.78925 145.732  1 1514
-230.58 -14.8207 151.776  1 1515
-208.641 -23.9135 167.59  1 1516
-229.415 3.21175 153.881  1 1517
-230.447 -1.26177 146.348  1 1518
-223.536 9.68032 157.65  1 1519
-230.097 -14.5888 160.777  1 1520
-208.324 0.82375 153.504  1 1521
-200.432 -6.0369 151.177  1 1522
-216.583 2.2184 154.619  1 1523
-220.488 -15.7853 146.679  1 1524
-233.216 -1.56455 153.446  1 1525
-228.688 -8.952 144.805  1 1526
-231.82 -14.0712 171.975  1 1527
-219.084 -17.4242 143.157  1 1528
-226.898 -29.4509 184.963  1 1529
-223.375 -0.596748 150.554  1 1530
-220.298 2.81703 157.842  1 1531
-220.881 -21.0358 167.512  1 1532
-222.262 -1.83109 157.059  1 1533
-236.72 3.84098 145.627  1 1534
-235.907 -6.03415 142.751  1 1535
-249.774 -12.8181 157.675  1 1536
-233.546 6.42365 171.457  1 1537
-225.417 -16.283 145.642  1 1538
-221.754 -22.1772 174.157  1 1539
-234.44 -20.0352 153.101  1 1540
-220.944 -11.2306 172.172  1 1541
-225.748 -8.63035 156.122  1 1542
-225.578 2.46021 159.397  1 1543
-228.678 -10.2493 151.146  1 1544
-226.545 4.9022 157.777  1 1545
-235.675 -1.70243 142.572  1 1546
-222.02 -13.3881 160.145  1 1547
-223.976 -7.58007 151.236  1 1548
-247.197 -27.4758 179.437  1 1549
-237.51 -10.0417 149.534  1 1550
-247.221 -13.0612 147.133  1 1551
-222.914 -18.8438 161.56  1 1552
-241.154 -4.64546 145.493  1 1553
-263.196 -8.34635 148.209  1 1554
-229.1 -5.43137 167.448  1 1555
-231.64 -11.2327 151.508  1 1556
-239.329 -9.00491 145.837  1 1557
-254.877 -12.4137 163.902  1 1558
-252.364 -10.4494 167.793  1 1559
-250.063 -15.6998 174.643  1 1560
-253.631 1.16472 163.374  1 1561
-252.371 -18.3561 138.611  1 1562
-240.33 -3.52594 153.328  1 1563
-233.33 -13.5734 152.552  1 1564
-231.04 -10.8597 160.359  1 1565
-256.043 -10.7136 174.838  1 1566
-242.496 -15.6965 156.413  1 1567
-253.936 -12.1274 175.056  1 1568
-259.127 -4.32525 143.713  1 1569
-233.074 -9.08363 163.185  1 1570
-245.426 -25.96 144.166  1 1571
-235.242 -18.4455 175.354  1 1572
-247.247 -10.534 160.743  1 1573
-262.893 1.124 176  1 1574
-254.562 6.54811 146.873  1 1575
-247.16 1.33524 171.101  1 1576
-240.605 -4.73722 175.654  1 1577
-255.221 5.18317 160.353  1 1578
-273.064 -3.34314 169.131  1 1579
-272.644 4.41591 172.971  1 1580
-243.318 -16.8699 166.429  1 1581
-250.217 -12.9305 164.323  1 1582
-240.23 -2.93366 157.181  1 1583
-247.861 -7.34392 173.057  1 1584
-248.732 -18.306 165.27  1 1585
-235.608 -5.51237 155.773  1 1586
-255.196 -21.4582 174.715  1 1587
-241.657 -7.24447 173.445  1 1588
-248.631 -4.49231 173.268  1 1589
-238.231 -17.6218 165.228  1 1590
-253.394 -9.82549 159.174  1 1591
-257.119 -12.3881 161.832  1 1592
-268.322 -1.18666 169.087  1 1593
-249.977 8.39659 165.5  1 1594
-244.248 -7.35046 162.846  1 1595
-245.703 -16.4909 161.932  1 1596
-247.438 -1.18748 162.852  1 1597
-267.327 2.74624 148.779  1 1598
-249.877 -3.83801 167.419  1 1599
-278.709 -5.85082 167.096  1 1600
-249.299 -11.089 175.506  1 1601
-251.067 -3.20204 172.055  1 1602
-250.762 -20.399 160.529  1 1603
-250.803 -2.07061 163.651  1 1604
-274.348 -23.6724 169.771  1 1605
-258.962 -11.7847 183.085  1 1606
-258.851 -24.7885 167.937  1 1607
-268.285 3.80826 168.878  1 1608
-261.236 -13.7661 154.048  1 1609
-246.2 -13.6016 158.215  1 1610
-254.828 -7.87339 171.272  1 1611
-256.052 -21.8979 154.385  1 1612
-259.794 -22.5394 168.783  1 1613
-260.076 -12.2981 164.008  1 1614
-269.586 -8.19098 159.457  1 1615
-265.139 -6.38709 156.818  1 1616
-272.536 -15.93 177.987  1 1617
-260.059 -16.8601 184.742  1 1618
-257.752 -6.56285 174.778  1 1619
-270.919 -6.45026 166.218  1 1620
-251.908 -17.122 168.052  1 1621
-263.086 -15.7289 174.095  1 1622
-281.424 -13.9183 159.843  1 1623
-257.308 -11.9997 159.976  1 1624
-259.542 -10.0762 171.212  1 1625
-258.405 -12.561 174.847  1 1626
-262.461 -25.418 162.748  1 1627
-254.502 -7.24292 168.025  1 1628
-260.244 -18.3617 159.729  1 1629
-270.123 6.04369 186.016  1 1630
-257.09 0.843023 177.039  1 1631
-265.151 -14.335 157.404  1 1632
-256.618 -3.90333 169.515  1 1633
-275.482 -20.5659 190.39  1 1634
-279.296 -6.23945 172.154  1 1635
-261.366 -22.1734 162.182  1 1636
-260.242 -16.4123 170.208  1 1637
-266.6 -20.5679 162.679  1 1638
-269.136 -20.2366 189.467  1 1639
-275.455 -18.5045 171.209  1 1640
-269.382 -8.29706 163.45  1 1641
-273.179 -6.2236 183.165  1 1642
-291.577 5.88922 156.076  1 1643
-283.269 -1.00287 174.854  1 1644
-273.984 -4.52229 165.198  1 1645
-346.872 -33.2767 175.333  1 1646
-272.022 -13.4034 185.822  1 1647
-261.247 -14.6935 161.882  1 1648
-269.95 -1.94141 159.616  1 1649
-273.026 -24.005 166.283  1 1650
-276.783 -28.9347 187.861  1 1651
-281.045 -12.6869 154.94  1 1652
-283.618 -11.8617 159.494  1 1653
-279.523 -6.31264 163.62  1 1654
-279.511 -0.500578 160.4  1 1655
-270.022 -15.1718 169.625  1 1656
-284.039 2.3641 184.917  1 1657
-286.931 -5.55202 152.328  1 1658
-281.234 -14.0867 180.311  1 1659
-280.383 0.582639 157.627  1 1660
-272.201 -21.4893 177.53  1 1661
-281.364 3.9839 180.993  1 1662
-278.725 -10.6829 175.256  1 1663
-283.209 4.11115 182.303  1 1664
-279.493 -20.4034 174.71  1 1665
-295.655 -15.6381 172.684  1 1666
-273.021 -23.5399 169.8  1 1667
-290.971 -35.6575 171.69  1 1668
-280.721 -29.3551 176.37  1 1669
-283.615 -3.25104 178.531  1 1670
-276.905 -6.73396 171.997  1 1671
-284.577 -13.8735 170.416  1 1672
-278.851 -16.9586 173.402  1 1673
-292.007 -6.67387 163.145  1 1674
-282.688 -11.9871 164.128  1 1675
-287.31 -0.609982 169.12  1 1676
-292.663 -5.43448 162.156  1 1677
0.0617907 -2.99101 10.4939  1 1678
0.0446591 -4.18636 12.0086  1 1679
-0.0759933 -5.6111 12.4956  1 1680
0.10714 -6.23383 12.6184  1 1681
-1.08498 -10.7796 15.4563  1 1682
-2.68889 -11.6401 16.5629  1 1683
-5.34512 -12.9354 17.858  1 1684
-8.91224 -13.6636 18.2112  1 1685
-13.1552 -14.2939 18.0683  1 1686
-17.7879 -15.2149 17.7988  1 1687
-23.9632 -16.0755 17.4074  1 1688
-29.9153 -15.9963 16.9424  1 1689
-37.205 -14.7613 16.5923  1 1690
-43.6102 -13.6569 15.5383  1 1691
-50.6698 -12.7414 14.7136  1 1692
-55.8971 -11.6479 13.9134  1 1693
-62.4646 -10.5651 13.7512  1 1694
-68.6473 -9.66485 13.614  1 1695
-75.4775 -9.25767 13.2893  1 1696
-82.5062 -8.64223 13.8489  1 1697
-89.6678 -7.78668 14.0011  1 1698
-97.1956 -8.0485 14.0106  1 1699
-107.89 -7.70218 13.8546  1 1700
-117.382 -6.0955 15.1565  1 1701
-126.73 -6.26103 15.8615  1 1702
-135.024 -6.97295 16.2963  1 1703
-143.04 -6.98728 16.2198  1 1704
-151.538 -7.03942 16.0312  1 1705
-157.886 -7.36509 17.5897  1 1706
-163.787 -7.5923 17.9451  1 1707
-169.1 -7.5802 18.4777  1 1708
-175.547 -7.90407 19.1775  1 1709
-183.04 -8.50595 19.9551  1 1710
-187.247 -8.07561 20.4643  1 1711
-192.5 -8.31528 21.0153  1 1712
-194.976 -8.2766 21.3454  1 1713
-200.784 -8.71516 21.9495  1 1714
-206.287 -9.04661 22.1539  1 1715
-213.887 -9.28278 23.3115  1 1716
-220.515 -9.16768 23.8522  1 1717
-229.272 -9.68892 24.8537  1 1718
-236.359 -9.54498 25.3326  1 1719
-244.417 -9.29383 26.227  1 1720
-253.679 -9.59468 26.7251  1 1721
-263.236 -9.62965 28.3427  1 1722
-270.159 -9.175 28.8429  1 1723
-277.309 -9.70685 28.9174  1 1724
-286.276 -9.46882 29.298  1 1725
-295.723 -9.11778 29.8556  1 1726
-304.396 -9.65394 30.8095  1 1727
-311.905 -9.71687 30.4901  1 1728
-322.688 -9.06474 29.7753  1 1729
-330.624 -9.71607 29.4634  1 1730
-339.13 -9.48903 29.6624  1 1731
-347.55 -10.2311 30.0836  1 1732
-356.866 -9.31196 30.2648  1 1733
-363.557 -9.0906 30.3333  1 1734
-369.24 -9.24581 30.3452  1 1735
-374.289 -9.56899 30.4339  1 1736
-380.747 -8.87525 30.1486  1 1737
-386.436 -8.8691 29.8993  1 1738
-390.629 -9.10427 31.0112  1 1739
-393.792 -9.07245 32.4289  1 1740
-396.268 -9.30137 35.1359  1 1741
-397.595 -8.99282 37.8453  1 1742
-398.96 -8.82533 41.5143  1 1743
-399.625 -9.2994 46.8436  1 1744
-399.769 -9.11808 51.6552  1 1745
-400.004 -8.82593 56.9543  1 1746
-400.417 -8.92481 63.2331  1 1747
-399.916 -8.85236 70.1911  1 1748
-399.25 -8.78239 75.8007  1 1749
-398.957 -9.33586 82.2384  1 1750
-397.831 -8.59514 88.3824  1 1751
-396.682 -8.73954 92.7514  1 1752
-394.753 -8.86665 97.0337  1 1753
-392.277 -8.97312 99.3855  1 1754
-389.265 -9.01939 102.168  1 1755
-386.478 -8.66175 103.391  1 1756
-382.587 -8.91201 104.022  1 1757
-378.067 -8.72701 104.073  1 1758
-373.014 -8.8153 103.609  1 1759
-367.878 -8.76506 103.249  1 1760
-362.663 -8.47815 102.367  1 1761
-357.261 -8.39012 101.503  1 1762
-350.335 -8.08565 100.718  1 1763
-344.2 -7.71183 100.044  1 1764
-339.206 -7.67321 99.4404  1 1765
-334.54 -8.33785 99.0845  1 1766
-329.044 -8.06058 98.8848  1 1767
-323.926 -8.62821 98.9331  1 1768
-319.081 -8.74269 98.5547  1 1769
-314.094 -9.12015 98.6431  1 1770
-308.393 -9.84846 99.0247  1 1771
-303.323 -9.85228 98.983  1 1772
-298.13 -10.2657 98.6425  1 1773
-292.16 -10.6709 98.5166  1 1774
-287.07 -10.7446 98.1219  1 1775
-279.932 -11.2677 97.1765  1 1776
-276.053 -11.3206 96.849  1 1777
-269.479 -11.4293 95.9753  1 1778
-264.491 -11.0247 95.2031  1 1779
-258.541 -10.9994 94.1298  1 1780
-251.907 -10.8839 93.9248  1 1781
-244.743 -9.87052 92.9561  1 1782
-239.961 -8.90021 92.038  1 1783
-233.881 -8.86028 89.9225  1 1784
-229.602 -8.47996 88.1121  1 1785
-226.012 -8.32996 86.6222  1 1786
-222.668 -8.30369 85.3704  1 1787
-220.202 -7.81331 84.4762  1 1788
-217.488 -7.97753 84.0892  1 1789
-215.284 -7.64464 84.5891  1 1790
-213.013 -7.60843 85.4031  1 1791
-211.073 -7.19875 87.0689  1 1792
-208.845 -7.27147 89.9653  1 1793
-206.601 -6.89884 94.2171  1 1794
-205.379 -6.60791 98.7943  1 1795
-204.392 -6.18258 103.999  1 1796
-202.563 -6.15803 108.943  1 1797
-200.61 -5.19353 114.659  1 1798
-198.756 -5.30849 119.637  1 1799
-197.328 -5.00105 125.119  1 1800
-195.601 -5.03179 129.976  1 1801
-194.561 -5.0739 133.495  1 1802
-194.227 -5.03718 136.563  1 1803
-194.391 -4.89381 139.659  1 1804
-195.3 -4.86811 142.509  1 1805
-197.383 -5.1837 145.456  1 1806
-200.171 -5.45771 147.167  1 1807
-204.165 -5.8554 149.142  1 1808
-208.392 -6.00773 150.856  1 1809
-213.208 -6.54714 152.727  1 1810
-218.644 -6.824 154.637  1 1811
-224.284 -6.83776 156.347  1 1812
-230.886 -7.01293 158.442  1 1813
-237.105 -7.76749 159.899  1 1814
-242.582 -8.24491 161.174  1 1815
-247.282 -8.39896 162.606  1 1816
-251.32 -8.86894 163.947  1 1817
-255.33 -9.43667 165.1  1 1818
-259.235 -9.76934 166.329  1 1819
-263.875 -10.8143 168.14  1 1820
-267.775 -10.8423 169.008  1 1821
-272.876 -11.5684 170.324  1 1822
